coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3,liquidity_ratio_lag1,price_lag1,24h_volume_lag1,mkt_cap_lag1,price_ret_1d,vol_chg_1d,mcap_chg_1d,log_price,log_vol,log_mcap
Flux,FLUX,1.43,0.002,0.003,0.044,11148974.0,328526106.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0339363411198743,1.43,1.43,0.0,0.0404215235562457,0.0469067059926171,1.43,15489371.0,330216558.0,0.0,-0.2802177699791683,-0.005119222398290518,0.8878912573524571,16.22685812339362,19.610126866094873
Frax,FRAX,0.998392,-0.002,0.001,-0.0,18194194.0,2866968260.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0063461442018196,0.998392,0.998392,,0.0063461442018196,,,,,,,,0.6923428571786012,16.71661314512577,21.77652095332944
Frax,FRAX,0.999541,0.001,-0.0,-0.001,15926230.0,2873694989.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0055420739017059,0.9989665,0.9989665,0.0008124656915833902,0.00594410905176275,0.0063461442018196,0.998392,18194194.0,2866968260.0,0.001150850567712949,-0.1246531723251934,0.0023462865263810073,0.6929176542207903,16.583478056278036,21.778864491622695
Frax Share,FXS,17.92,0.006,-0.011,0.006,4834916.0,1031430071.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0046875848745736,17.92,17.92,,0.0046875848745736,,,,,,,,2.9402195636237325,15.391374520227874,20.75421209564242
Frax Share,FXS,17.71,0.002,-0.01,-0.012,3134769.0,1023317870.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0030633384717497,17.815,17.815,0.1484924240491756,0.00387546167316165,0.0046875848745736,17.92,4834916.0,1031430071.0,-0.011718750000000047,-0.35163940800626114,-0.007865003385188292,2.9290581402859983,14.958066364126537,20.746315999991268
Function X,FX,0.488809,0.019,0.005,-0.005,2065790.0,228173732.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0090535837841316,0.488809,0.488809,,0.0090535837841316,,,,,,,,0.39797647146465526,14.541023761879481,19.24561788359624
Function X,FX,0.490287,-0.008,0.003,-0.025,2789713.0,230355668.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0121104595524864,0.489548,0.489548,0.0010451038225937027,0.010582021668308999,0.0090535837841316,0.488809,2065790.0,228173732.0,0.003023675914314138,0.35043397441172625,0.009562608197160925,0.398968718858673,14.841449639582573,19.255135059418887
GMX,GMX,22.78,0.0279999999999999,0.038,-0.062,3864455.0,168867621.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0228845232562375,22.78,22.78,,0.0228845232562375,,,,,,,,3.1688448912626357,15.167331479773988,18.94462566417107
GMX,GMX,25.47,0.003,0.119,0.0139999999999999,3169278.0,190389663.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0166462713892192,24.125,24.125,1.9021172413918113,0.019765397322728348,0.0228845232562375,22.78,3864455.0,168867621.0,0.11808604038630367,-0.1798900491789916,0.1274491928799068,3.27601201623901,14.96901467518902,19.06458339313373
GPEX,GPX,3.83,0.006,0.002,-0.072,179427.0,144648026.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0012404386355054,3.83,3.83,,0.0012404386355054,,,,,,,,1.5748464676644813,12.097529292236521,18.78981394947314
GPEX,GPX,3.77,-0.002,-0.017,-0.061,166864.0,144310185.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0011562870631757,3.8,3.8,0.042426406871192736,0.0011983628493405498,0.0012404386355054,3.83,179427.0,144648026.0,-0.015665796344647532,-0.07001733295434913,-0.002335607400546206,1.5623463049002497,12.024940381247438,18.7874756103034
GXChain,GXC,1.64,0.021,-0.008,-0.019,11166637.0,122187268.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0913895300449798,1.64,1.64,,0.0913895300449798,,,,,,,,0.9707789171582248,16.22844114095971,18.621065417605088
GXChain,GXC,1.62,-0.006,-0.01,-0.046,11044304.0,122034911.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0905011845339896,1.63,1.63,0.014142135623730727,0.09094535728948469,0.0913895300449798,1.64,11166637.0,122187268.0,-0.012195121951219388,-0.01095522313477191,-0.0012469138764932529,0.9631743177730056,16.21742546845635,18.61981772569487
Gains Farm,GFARM2,2267.65,0.013,0.033,0.036,133497.0,81067367.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0016467415304113,2267.65,2267.65,,0.0016467415304113,,,,,,,,7.72694021990675,11.801841775436813,18.210791070666545
Gains Farm,GFARM2,2330.78,-0.0,0.03,0.102,138508.0,83519135.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0016583984017554,2299.215,2299.215,44.63965109630682,0.00165256996608335,0.0016467415304113,2267.65,133497.0,81067367.0,0.02783939320441872,0.03753642403949153,0.0302435874104558,7.75438720339748,11.838690584447754,18.240586337217508
Gala,GALA,0.227781,0.026,0.047,0.037,551763058.0,1714837250.0,2022-03-16,coin_gecko_2022-03-16.csv,0.3217582648149263,0.227781,0.227781,,0.3217582648149263,,,,,,,,0.20520847505848777,20.128629271149077,21.26258401568518
Gala,GALA,0.230194,-0.001,0.01,-0.0139999999999999,598834885.0,1738051630.0,2022-03-17,coin_gecko_2022-03-17.csv,0.3445437837770101,0.2289875,0.2289875,0.0017062486630031381,0.3331510242959682,0.3217582648149263,0.227781,551763058.0,1714837250.0,0.010593508677194316,0.08531166832847298,0.013537366301087756,0.20717188052450622,20.21049646866575,21.276030570483
GateToken,GT,6.52,0.012,0.031,-0.005,7695401.0,979761512.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0078543613989197,6.52,6.52,,0.0078543613989197,,,,,,,,2.017566137961748,15.856133565605965,20.70281974593185
GateToken,GT,6.32,-0.004,-0.031,-0.05,6795778.0,959114001.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0070854747119889,6.42,6.42,0.141421356237309,0.0074699180554543,0.0078543613989197,6.52,7695401.0,979761512.0,-0.030674846625766763,-0.11690397940276277,-0.0210740172451273,1.9906103279732201,15.731812242116302,20.68152050169494
Gemini Dollar,GUSD,1.0,0.003,0.001,0.001,3181078.0,355825684.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0089399898406434,1.0,1.0,,0.0089399898406434,,,,,,,,0.6931471805599453,14.97273100538046,19.689951520022742
Gemini Dollar,GUSD,0.999103,-0.001,-0.002,-0.001,2599754.0,370970338.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0070079834792613,0.9995514999999999,0.9995514999999999,0.0006342747827243198,0.007973986659952349,0.0089399898406434,1.0,3181078.0,355825684.0,-0.0008970000000000367,-0.1827443401262088,0.04256200347808507,0.692698579953738,14.770927767782482,19.731632668588574
Gitcoin,GTC,5.67,0.04,0.06,-0.005,13047215.0,80324424.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1624314791227136,5.67,5.67,,0.1624314791227136,,,,,,,,1.8976198599275322,16.38408533564085,18.201584304521653
Gitcoin,GTC,5.65,0.004,-0.003,-0.102,7848894.0,80282760.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0977656224076003,5.66,5.66,0.014142135623730649,0.13009855076515695,0.1624314791227136,5.67,13047215.0,80324424.0,-0.0035273368606701188,-0.3984238015545846,-0.0005186965299620449,1.8946168546677629,15.875883315519152,18.20106547342857
Gnosis,GNO,298.83,0.021,0.025,-0.003,2883611.0,553256284.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0052120709396226,298.83,298.83,,0.0052120709396226,,,,,,,,5.703215647373299,14.874554232968737,20.131331896975507
Gnosis,GNO,306.2,0.001,0.025,-0.025,1192417.0,571602114.0,2022-03-17,coin_gecko_2022-03-17.csv,0.002086096203626,302.515,302.515,5.211376977344859,0.0036490835716243,0.0052120709396226,298.83,2883611.0,553256284.0,0.024662851788642387,-0.5864847928517404,0.03315973181065576,5.727499001273517,13.991493736277617,20.163953704153098
Golem,GLM,0.465346,0.016,0.022,-0.085,15905189.0,464458665.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0342445737340264,0.465346,0.465346,,0.0342445737340264,,,,,,,,0.38209139205792414,16.582156029022983,19.95638312625222
Golem,GLM,0.466554,0.001,0.003,-0.088,12086033.0,466317264.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0259180475033838,0.46595,0.46595,0.000854184991673399,0.0300813106187051,0.0342445737340264,0.465346,15905189.0,464458665.0,0.0025959178761610553,-0.24012012683407913,0.00400164565774653,0.38291543112362,16.30756112907195,19.960376786613175
GuildFi,GF,1.54,0.005,0.0069999999999999,0.0409999999999999,7298293.0,66370610.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1099627229582491,1.54,1.54,,0.1099627229582491,,,,,,,,0.9321640810304452,15.803151180176702,18.010764911046284
GuildFi,GF,1.58,0.001,0.031,0.019,4047040.0,68575496.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0590158327108563,1.56,1.56,0.028284271247461926,0.0844892778345527,0.1099627229582491,1.54,7298293.0,66370610.0,0.025974025974025997,-0.4454812926803569,0.03322081867260222,0.9477893989335261,15.213496554767891,18.04344584230087
HUNT,HUNT,0.769839,0.005,0.044,-0.032,72974143.0,83873286.0,2022-03-16,coin_gecko_2022-03-16.csv,0.870052271470561,0.769839,0.769839,,0.870052271470561,,,,,,,,0.5708885819966075,18.10561574459112,18.24481772979868
HUNT,HUNT,0.821299,-0.001,0.069,0.006,104480496.0,89930148.0,2022-03-17,coin_gecko_2022-03-17.csv,1.1617961086864883,0.795569,0.795569,0.036387714959859735,1.0159241900785245,0.870052271470561,0.769839,72974143.0,83873286.0,0.06684514554341875,0.4317468037959692,0.07221443547591541,0.5995499827638454,18.464510980372353,18.31454380473354
HUSD,HUSD,0.999103,0.0,0.001,0.0,43235094.0,310668205.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1391680683898759,0.999103,0.999103,,0.1391680683898759,,,,,,,,0.692698579953738,17.582163107668112,19.554236038905103
HUSD,HUSD,0.999448,-0.001,0.0,-0.0,21491124.0,321832852.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0667772847502839,0.9992755,0.9992755,0.00024395183950938698,0.10297267657007989,0.1391680683898759,0.999103,43235094.0,310668205.0,0.00034530974283936665,-0.5029240829220818,0.035937526983168426,0.6928711424649356,16.883150617178682,19.58954287867268
Handshake,HNS,0.156275,0.019,-0.054,-0.108,197146.0,73747459.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0026732582067675,0.156275,0.156275,,0.0026732582067675,,,,,,,,0.14520363123237565,12.191704922350027,18.116157111913143
Handshake,HNS,0.155984,-0.004,-0.001,-0.168,171651.0,74049207.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0023180666877364,0.1561295,0.1561295,0.00020576807332527524,0.00249566244725195,0.0026732582067675,0.156275,197146.0,73747459.0,-0.0018621020636697214,-0.12932040213851664,0.004091639279395375,0.14495192932395073,12.05322445043462,18.120240403144855
Harmony,ONE,0.127445,0.025,0.017,-0.012,75144435.0,1499937034.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0500983929969423,0.127445,0.127445,,0.0500983929969423,,,,,,,,0.1199540107170848,18.13492263283278,21.128688967506864
Harmony,ONE,0.13101,0.0069999999999999,0.027,-0.035,66326965.0,1548715682.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0428270765066095,0.1292275,0.1292275,0.002520835674930031,0.0464627347517759,0.0500983929969423,0.127445,75144435.0,1499937034.0,0.027972851033779157,-0.11734029273092544,0.03252046378901529,0.12311103882787516,18.01010709946358,21.16069183279289
Hathor,HTR,0.479597,0.052,0.047,0.025,3389005.0,108345431.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0312796300565734,0.479597,0.479597,,0.0312796300565734,,,,,,,,0.39176975339908604,15.036047221021377,18.500835125390154
Hathor,HTR,0.491681,0.001,0.0279999999999999,-0.049,5298234.0,112171936.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0472331510797852,0.485639,0.485639,0.008544678343858228,0.0392563905681793,0.0312796300565734,0.479597,3389005.0,108345431.0,0.025196154271190152,0.5633597471824326,0.035317640667283885,0.3999036719510909,15.482884304191328,18.535543403904153
Hedera,HBAR,0.200008,0.012,-0.0069999999999999,-0.024,65559083.0,3922919996.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0167118072932527,0.200008,0.200008,,0.0167118072932527,,,,,,,,0.18232822343839916,17.99846233980819,22.09010211064444
Hedera,HBAR,0.206426,0.001,0.031,-0.031,50736623.0,4083726959.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0124240977688733,0.20321699999999998,0.20321699999999998,0.0045382113216552765,0.014567952531063,0.0167118072932527,0.200008,65559083.0,3922919996.0,0.03208871645134198,-0.22609315630604535,0.040991649884261364,0.18766226976345743,17.742158574643952,22.13027587899036
Helium,HNT,21.72,-0.002,0.048,0.026,22415718.0,2183873719.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0102642006289009,21.72,21.72,,0.0102642006289009,,,,,,,,3.1232455938529506,16.92527301179156,21.50436607264458
Helium,HNT,22.94,0.004,0.057,0.057,21484397.0,2312307759.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0092913224532409,22.33,22.33,0.8626702730475909,0.0097777615410709,0.0102642006289009,21.72,22415718.0,2183873719.0,0.056169429097606006,-0.041547676500926715,0.058810195334375925,3.1755507001298273,16.882837555250156,21.561511893084486
Hermez Network,HEZ,6.09,0.009,0.003,0.0139999999999999,105821.0,102164945.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0010357858069614,6.09,6.09,,0.0010357858069614,,,,,,,,1.958685340544036,11.56951371629842,18.44209918276878
Hermez Network,HEZ,6.17,0.002,0.015,0.013,68193.73,103279211.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0006602851565161,6.13,6.13,0.05656854249492385,0.00084803548173875,0.0010357858069614,6.09,105821.0,102164945.0,0.013136288998357976,-0.35557469689381127,0.010906539420150425,1.969905654611529,11.13012256811859,18.45294667472917
Hifi Finance,MFT,0.00755611809,0.011,-0.054,0.052,58152200.0,70736052.0,2022-03-16,coin_gecko_2022-03-16.csv,0.8221012956731032,0.00755611809,0.00755611809,,0.8221012956731032,,,,,,,,0.007527713624963782,17.87857428659957,18.074465944312752
Hifi Finance,MFT,0.007610380739,-0.003,0.0069999999999999,0.0579999999999999,13457578.0,71444464.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1883641817230233,0.0075832494145000005,0.0075832494145000005,3.836948707304499e-05,0.5052327386980633,0.8221012956731032,0.00755611809,58152200.0,70736052.0,0.007181286522217363,-0.7685800709173514,0.010014864838653987,0.007581567883700861,16.41505299973255,18.084430992579474
Hive,HIVE,0.869127,0.015,0.0409999999999999,0.011,12455971.0,322775766.0,2022-03-16,coin_gecko_2022-03-16.csv,0.038590167887635,0.869127,0.869127,,0.038590167887635,,,,,,,,0.6254714769406924,16.337710744580793,19.59246842029053
Hive,HIVE,0.921978,0.003,0.063,0.008,27492473.0,342506941.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0802683674664566,0.8955525,0.8955525,0.03737130049249021,0.0594292676770458,0.038590167887635,0.869127,12455971.0,322775766.0,0.060809294844136684,1.2071722068074822,0.06112966671729624,0.6533548640726005,17.12942285245431,19.651802484074288
Holo,HOT,0.00414796568,0.027,0.027,0.0279999999999999,63199499.0,734353201.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0860614468813352,0.00414796568,0.00414796568,,0.0860614468813352,,,,,,,,0.004139386586034607,17.961806947693386,20.414500672473288
Holo,HOT,0.004092449012,0.002,-0.013,-0.026,45825585.0,726741711.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0630562197082974,0.004120207346,0.004120207346,3.9256212411682635e-05,0.0745588332948163,0.0860614468813352,0.00414796568,63199499.0,734353201.0,-0.013384071200897733,-0.2749058817697273,-0.010364889796401936,0.004084097719614043,17.640353139387877,20.404081693141464
Hoo Token,HOO,1.34,-0.002,0.049,-0.0139999999999999,8376366.0,111488236.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0751322857059107,1.34,1.34,,0.0751322857059107,,,,,,,,0.8501509293696101,15.940924846236433,18.52942964554132
Hoo Token,HOO,1.39,-0.004,0.035,0.059,8832185.0,114432549.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0771824544430973,1.365,1.365,0.03535533905932725,0.076157370074504,0.0751322857059107,1.34,8376366.0,111488236.0,0.03731343283582076,0.054417273552755455,0.026409180965066125,0.8712933659434193,15.993913107059868,18.555496124411594
Horizen,ZEN,38.73,0.015,0.061,0.026,29127070.0,469969529.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0619765074173564,38.73,38.73,,0.0619765074173564,,,,,,,,3.6821065698265074,17.187178574618272,19.9681784207796
Horizen,ZEN,39.44,0.001,0.021,-0.054,25684055.0,480024115.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0535057598095879,39.084999999999994,39.084999999999994,0.5020458146424518,0.05774113361347215,0.0619765074173564,38.73,29127070.0,469969529.0,0.01833204234443586,-0.11820670599548805,0.021394123192186785,3.6998193941522706,17.06138096823944,19.989346902270807
Humans.ai,HEART,0.044270474958,0.025,0.086,-0.547,1852838.0,1309127902.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0014153223662633,0.044270474958,0.044270474958,,0.0014153223662633,,,,,,,,0.043318531536419354,14.432229615362079,20.992627029566822
Humans.ai,HEART,0.041455610624,-0.006,-0.063,-0.5579999999999999,898844.0,1309127902.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0006865975422468,0.042863042791000006,0.042863042791000006,0.001990409658691558,0.00105095995425505,0.0014153223662633,0.044270474958,1852838.0,1309127902.0,-0.0635833326087082,-0.514882574731304,0.0,0.04061936019034595,13.708865884795687,20.992627029566822
Huobi BTC,HBTC,41217.27,0.026,0.039,0.068,190002.0,1637583015.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0001160258736562,41217.27,41217.27,,0.0001160258736562,,,,,,,,10.626636883646173,12.154795140491656,21.216487220982536
Huobi BTC,HBTC,40909.07,-0.001,-0.008,-0.027,2193840.0,1631618698.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0013445788545382,41063.17,41063.17,217.93030996169188,0.0007303023640972,0.0001160258736562,41217.27,190002.0,1637583015.0,-0.007477448166751392,10.546404774686582,-0.0036421463494478172,10.619131521995067,14.601164446817462,21.21283842587155
Huobi Token,HT,8.98,0.01,0.009,-0.025,32112940.0,1392164927.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0230669077903009,8.98,8.98,,0.0230669077903009,,,,,,,,2.300583090323373,17.28476965327601,21.054125874598732
Huobi Token,HT,9.11,0.0,0.013,-0.001,29386478.0,1418233628.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0207204775150064,9.045,9.045,0.09192388155425048,0.02189369265265365,0.0230669077903009,8.98,32112940.0,1392164927.0,0.014476614699331737,-0.0849022854961271,0.018725296474876644,2.3135250330323798,17.196045228564223,21.07267801100544
Hxro,HXRO,0.305377,0.008,0.0139999999999999,-0.062,133516.0,133894630.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0009971721793472,0.305377,0.305377,,0.0009971721793472,,,,,,,,0.2664918879431854,11.801984089539257,18.712563712770113
Hxro,HXRO,0.304276,0.0,-0.003,-0.066,71104.14,133744124.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0005316430948398,0.3048265,0.3048265,0.000778524566086402,0.0007644076370935001,0.0009971721793472,0.305377,133516.0,133894630.0,-0.003605379579994625,-0.46744854549267506,-0.001124063003871029,0.2656480975501145,11.171914905724062,18.711439017542006
Hydra,HYDRA,8.93,0.005,-0.089,-0.004,444955.0,103576699.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0042958986364298,8.93,8.93,,0.0042958986364298,,,,,,,,2.295560478057081,13.005730679855288,18.455822959020175
Hydra,HYDRA,9.26,0.004,0.04,0.0559999999999999,884096.0,107523003.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0082223893988526,9.094999999999999,9.094999999999999,0.23334523779156136,0.0062591440176412005,0.0042958986364298,8.93,444955.0,103576699.0,0.03695408734602464,0.9869335101302379,0.03810030671087519,2.3282528397426234,13.692322064106836,18.493215373336923
ICHI,ICHI,22.69,0.023,0.049,0.133,910181.0,99403281.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0091564482665315,22.69,22.69,,0.0091564482665315,,,,,,,,3.165053018170694,13.7213998584957,18.414695689190367
ICHI,ICHI,23.02,0.005,0.017,0.108,662181.0,100868057.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0065648235892954,22.855,22.855,0.23334523779155947,0.007860635927913449,0.0091564482665315,22.69,910181.0,99403281.0,0.01454385191714404,-0.2724732772931977,0.01473569066598516,3.1788868166518376,13.403295721605637,18.429323864342464
ICON,ICX,0.753601,0.026,-0.013,0.21,45059623.0,549632622.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0819813475336258,0.753601,0.753601,,0.0819813475336258,,,,,,,,0.5616713880268712,17.62349714850391,20.124760654825515
ICON,ICX,0.745261,0.002,-0.011,-0.102,27185040.0,547848667.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0496214404405952,0.749431,0.749431,0.005897270555095816,0.0658013939871105,0.0819813475336258,0.753601,45059623.0,549632622.0,-0.01106686429556226,-0.3966873624308841,-0.003245722558294584,0.5569041146704563,17.11817741674568,20.12150965349028
