coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3
Theta Network,THETA,2.82,0.032,0.033,-0.004,118835496.0,2798708447.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0424608344350346,2.82,2.82,,0.0424608344350346
Theta Network,THETA,2.87,0.003,0.019,-0.065,102779208.0,2860648763.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0359286359546685,2.8449999999999998,2.8449999999999998,0.03535533905932772,0.039194735194851546
ThunderCore,TT,0.007869637878,0.006,-0.003,0.018,13601229.0,67862398.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2004236425597574,0.007869637878,0.007869637878,,0.2004236425597574
TitanSwap,TITAN,1.13,0.0,-0.002,-0.072,24704.16,112504097.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0002195845365524,1.13,1.13,,0.0002195845365524
TitanSwap,TITAN,1.12,-0.018,-0.008,-0.038,24457.53,111774842.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0002188106872922,1.125,1.125,0.007071067811865324,0.0002191976119223
Tokamak Network,TON,3.57,0.01,0.025,-0.024,2216118.0,149004019.0,2022-03-16,coin_gecko_2022-03-16.csv,0.014872873999459,3.57,3.57,,0.014872873999459
Tokamak Network,TON,3.63,0.001,0.018,-0.049,3175683.0,152418252.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0208353196440016,3.5999999999999996,3.5999999999999996,0.04242640687119305,0.0178540968217303
Tokemak,TOKE,25.32,0.03,0.076,-0.004,6123881.0,292863833.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0209103354868677,25.32,25.32,,0.0209103354868677
Tokemak,TOKE,24.1,0.006,-0.042,-0.118,6082833.0,280398265.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0216935472122126,24.71,24.71,0.8626702730475871,0.02130194134954015
Tomb,TOMB,1.18,0.031,0.01,-0.054,14140774.0,300452818.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0470648739263946,1.18,1.18,,0.0470648739263946
Tomb,TOMB,1.19,-0.004,0.015,-0.1009999999999999,10836099.0,305642692.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0354534863212106,1.185,1.185,0.007071067811865403,0.0412591801238026
Tomb Shares,TSHARE,2920.47,0.043,0.077,-0.351,10610367.0,113643147.0,2022-03-16,coin_gecko_2022-03-16.csv,0.093365656267861,2920.47,2920.47,,0.093365656267861
Tomb Shares,TSHARE,3117.12,-0.015,0.07,-0.346,15057752.0,122042187.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1233815319943422,3018.795,3018.795,139.05254852033448,0.10837359413110159
TomoChain,TOMO,1.17,0.02,0.046,0.039,5201034.0,103142455.0,2022-03-16,coin_gecko_2022-03-16.csv,0.050425734000611,1.17,1.17,,0.050425734000611
TomoChain,TOMO,1.19,0.0069999999999999,0.015,-0.0279999999999999,2030435.0,104551092.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0194205049527364,1.18,1.18,0.014142135623730963,0.034923119476673696
Tornado Cash,TORN,47.91,0.023,0.006,-0.071,10096292.0,111960444.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0901773129802879,47.91,47.91,,0.0901773129802879
Tornado Cash,TORN,47.28,-0.002,-0.01,-0.044,7275467.0,111302578.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0653665632075476,47.595,47.595,0.4454772721475217,0.07777193809391775
Travala.com,AVA,1.33,0.018,0.021,0.051,3953320.0,68723455.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0575250473073567,1.33,1.33,,0.0575250473073567
Travala.com,AVA,1.32,0.002,-0.01,0.003,3591714.0,68291858.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0525935902930038,1.3250000000000002,1.3250000000000002,0.00707106781186556,0.05505931880018025
Tribe,TRIBE,0.543192,0.011,0.01,0.0289999999999999,8017450.0,246535822.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0325204261796892,0.543192,0.543192,,0.0325204261796892
Tribe,TRIBE,0.531679,-0.005,-0.021,-0.0409999999999999,8080240.0,242034097.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0333847176912433,0.5374355,0.5374355,0.00814092037180068,0.032952571935466246
TrueFi,TRU,0.180166,0.025,-0.008,0.069,9656824.0,115725924.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0834456417906846,0.180166,0.180166,,0.0834456417906846
TrueFi,TRU,0.214734,0.095,0.1939999999999999,0.242,14102206.0,137832596.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1023140128623856,0.19745000000000001,0.19745000000000001,0.024443267212056575,0.0928798273265351
TrueUSD,TUSD,1.0,0.0,0.001,0.001,114862495.0,1404670246.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0817718573644507,1.0,1.0,,0.0817718573644507
TrueUSD,TUSD,1.0,0.0,-0.0,-0.001,96692815.0,1413028225.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0684295000547494,1.0,1.0,0.0,0.07510067870960005
Trust Wallet Token,TWT,0.721272,0.026,-0.084,0.065,45061838.0,248213542.0,2022-03-16,coin_gecko_2022-03-16.csv,0.181544639494327,0.721272,0.721272,,0.181544639494327
Trust Wallet Token,TWT,0.81527,-0.006,0.13,0.109,26534917.0,284403138.0,2022-03-17,coin_gecko_2022-03-17.csv,0.093300366467827,0.768271,0.768271,0.06646662321797311,0.137422502981077
UFO Gaming,UFO,7.530048e-06,0.03,0.033,-0.009,5098371.0,191533622.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0266186737699765,7.530048e-06,7.530048e-06,,0.0266186737699765
UFO Gaming,UFO,7.566144e-06,0.0069999999999999,0.005,-0.0559999999999999,5528279.0,194844243.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0283728116103486,7.5480960000000005e-06,7.5480960000000005e-06,2.5523726373708914e-08,0.02749574269016255
UMA,UMA,7.74,0.018,0.018,-0.016,46067620.0,503487995.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0914969581350196,7.74,7.74,,0.0914969581350196
UMA,UMA,7.69,-0.003,-0.006,-0.046,62505441.0,503852158.0,2022-03-17,coin_gecko_2022-03-17.csv,0.124055122137633,7.715,7.715,0.03535533905932694,0.1077760401363263
USD Coin,USDC,0.999874,-0.001,0.0,-0.0,3872273611.0,52222137400.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0741500406492362,0.999874,0.999874,,0.0741500406492362
USD Coin,USDC,0.999739,-0.001,0.0,-0.0,3569816487.0,52596068421.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0678723066983972,0.9998065,0.9998065,9.545941546018125e-05,0.07101117367381671
USDX,USDX,0.969027,0.008,0.015,0.001,876536.0,146788183.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0059714343626693,0.969027,0.969027,,0.0059714343626693
USDX,USDX,0.972184,0.0069999999999999,0.006,0.003,633490.0,148673012.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0042609616330366,0.9706055,0.9706055,0.0022323361082059847,0.005116197997852951
Ultra,UOS,1.15,0.01,0.024,-0.037,8976424.0,308351253.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0291110346160973,1.15,1.15,,0.0291110346160973
Ultra,UOS,1.17,0.005,0.024,-0.038,4195149.0,317369548.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0132184988334167,1.16,1.16,0.014142135623730963,0.021164766724757
Unibright,UBT,1.18,0.022,0.176,0.654,2875621.0,177414204.0,2022-03-16,coin_gecko_2022-03-16.csv,0.016208516202006,1.18,1.18,,0.016208516202006
Unibright,UBT,1.34,-0.0,0.135,0.74,1513662.0,201738743.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0075030803577476,1.26,1.26,0.1131370849898477,0.011855798279876801
Uniswap,UNI,9.05,0.032,0.04,0.025,188489995.0,4103226435.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0459370200465185,9.05,9.05,,0.0459370200465185
Uniswap,UNI,9.22,0.002,0.02,0.003,158548328.0,4212948930.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0376335746372316,9.135000000000002,9.135000000000002,0.1202081528017124,0.04178529734187505
Utrust,UTK,0.233365,0.018,-0.011,-0.0069999999999999,6103029.0,107165105.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0569497785683128,0.233365,0.233365,,0.0569497785683128
Utrust,UTK,0.237003,-0.001,0.015,-0.051,8201156.0,109107417.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0751658890430886,0.235184,0.235184,0.0025724544699566518,0.0660578338057007
VVS Finance,VVS,2.2321211e-05,0.018,0.022,-0.087,3849460.0,235411080.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0163520765462696,2.2321211e-05,2.2321211e-05,,0.0163520765462696
VVS Finance,VVS,2.2036915e-05,-0.0,-0.013,-0.129,2778953.0,236041817.0,2022-03-17,coin_gecko_2022-03-17.csv,0.011773138485881,2.2179062999999998e-05,2.2179062999999998e-05,2.0102762946420883e-07,0.014062607516075298
Vader Protocol,VADER,0.014381539264,-0.039,-0.096,-0.337,1480880.0,72963217.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0202962542071027,0.014381539264,0.014381539264,,0.0202962542071027
Vader Protocol,VADER,0.014688496373,0.008,0.022,-0.363,3416278.0,71296654.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0479163860901522,0.0145350178185,0.0145350178185,0.00021705145330731826,0.03410632014862745
VeChain,VET,0.047848054559,0.0279999999999999,0.033,0.0279999999999999,283498801.0,3172681612.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0893562089330758,0.047848054559,0.047848054559,,0.0893562089330758
VeChain,VET,0.048673709569,0.004,0.016,0.002,226027621.0,3250000117.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0695469578040018,0.048260882064000005,0.048260882064000005,0.0005838262564916459,0.0794515833685388
VeThor Token,VTHO,0.003245192677,0.021,-0.004,0.062,5301268.0,147086117.0,2022-03-16,coin_gecko_2022-03-16.csv,0.036041933175787,0.003245192677,0.003245192677,,0.036041933175787
VeThor Token,VTHO,0.003276533427,-0.002,0.01,0.021,5281032.0,149610423.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0352985567055044,0.003260863052,0.003260863052,2.2161256852472265e-05,0.035670244940645704
Velas,VLX,0.213154,-0.0,0.004,-0.037,4105033.0,483094532.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0084973700344014,0.213154,0.213154,,0.0084973700344014
Velas,VLX,0.213294,0.002,0.001,-0.049,3415563.0,485455669.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0070357876488203,0.21322400000000002,0.21322400000000002,9.899494936610771e-05,0.00776657884161085
Venus,XVS,8.52,0.017,0.0069999999999999,-0.011,7769662.0,102446263.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0758413413283801,8.52,8.52,,0.0758413413283801
Venus,XVS,8.86,0.003,0.04,-0.01,15729939.0,106857130.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1472053292091973,8.69,8.69,0.24041630560342606,0.11152333526878869
Verasity,VRA,0.020985885492,0.048,0.0559999999999999,0.009,58902495.0,92248152.0,2022-03-16,coin_gecko_2022-03-16.csv,0.6385222221037014,0.020985885492,0.020985885492,,0.6385222221037014
Verasity,VRA,0.020213148673,0.008,-0.03,-0.113,55707710.0,90445041.0,2022-03-17,coin_gecko_2022-03-17.csv,0.615928848990184,0.020599517082499998,0.020599517082499998,0.0005464074447874201,0.6272255355469427
Verge,XVG,0.009127060437,0.024,0.027,-0.047,4578538.0,149908633.0,2022-03-16,coin_gecko_2022-03-16.csv,0.030542190322021,0.009127060437,0.009127060437,,0.030542190322021
Verge,XVG,0.009119355152,0.0,-0.001,-0.1369999999999999,3989138.0,150565690.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0264943361266434,0.0091232077945,0.0091232077945,5.448459274474638e-06,0.0285182632243322
Veritaseum,VERI,75.29,0.034,0.502,0.4,128316.0,161292251.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0007955496882488,75.29,75.29,,0.0007955496882488
Veritaseum,VERI,77.68,-0.064,0.032,0.3279999999999999,61535.04,167034953.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0003683961883115,76.48500000000001,76.48500000000001,1.6899852070358439,0.00058197293828015
Verus Coin,VRSC,0.999387,0.053,0.061,-0.122,20275.07,67318962.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0003011791833629,0.999387,0.999387,,0.0003011791833629
Victoria VR,VR,0.144477,0.051,-0.003,0.032,7068380.0,117291824.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0602631944746634,0.144477,0.144477,,0.0602631944746634
Victoria VR,VR,0.154224,0.01,0.067,0.131,10041552.0,130077410.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0771967400027414,0.1493505,0.1493505,0.006892169796225283,0.0687299672387024
Vulcan Forged,PYR,8.73,0.027,0.039,-0.044,38526780.0,207895650.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1853178746164241,8.73,8.73,,0.1853178746164241
Vulcan Forged,PYR,8.9,0.001,0.023,-0.096,20305571.0,212825987.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0954092650349132,8.815000000000001,8.815000000000001,0.1202081528017124,0.14036356982566867
WAX,WAXP,0.274089,0.021,0.02,0.0,26837225.0,615219740.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0436221779879819,0.274089,0.274089,,0.0436221779879819
WAX,WAXP,0.276858,0.001,0.01,-0.04,20480550.0,626238810.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0327040574186068,0.27547350000000004,0.27547350000000004,0.0019579786771055066,0.03816311770329435
WINkLink,WIN,0.00026633365,0.011,0.02,-0.009,126343198.0,255157055.0,2022-03-16,coin_gecko_2022-03-16.csv,0.4951585524452773,0.00026633365,0.00026633365,,0.4951585524452773
WINkLink,WIN,0.000265884701,-0.0,-0.001,-0.043,78640150.0,256027145.0,2022-03-17,coin_gecko_2022-03-17.csv,0.3071555166542985,0.0002661091755,0.0002661091755,3.1745488230692583e-07,0.4011570345497879
WOO Network,WOO,0.492556,0.019,0.087,0.124,60339780.0,467152311.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1291651107769003,0.492556,0.492556,,0.1291651107769003
WOO Network,WOO,0.512092,0.004,0.04,0.018,49800358.0,489182316.0,2022-03-17,coin_gecko_2022-03-17.csv,0.101803267148357,0.502324,0.502324,0.013814038077260391,0.11548418896262864
Wanchain,WAN,0.473501,0.018,0.01,-0.024,7300330.0,91110234.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0801263445333704,0.473501,0.473501,,0.0801263445333704
Wanchain,WAN,0.472639,0.001,0.0,0.003,5680953.0,91293951.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0622270472224386,0.47307,0.47307,0.0006095260453828248,0.07117669587790451
Waves,WAVES,28.62,0.0139999999999999,0.081,0.273,1508088374.0,2862185867.0,2022-03-16,coin_gecko_2022-03-16.csv,0.5269009226087412,28.62,28.62,,0.5269009226087412
Waves,WAVES,28.78,0.003,0.0069999999999999,0.008,728914468.0,2875764773.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2534680426033579,28.700000000000003,28.700000000000003,0.11313708498984645,0.39018448260604954
WazirX,WRX,0.558123,0.012,-0.002,-0.073,7071983.0,254216018.0,2022-03-16,coin_gecko_2022-03-16.csv,0.027818793857435,0.558123,0.558123,,0.027818793857435
WazirX,WRX,0.55677,-0.001,-0.002,-0.123,6363664.0,254078525.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0250460521998071,0.5574465,0.5574465,0.0009567154749453939,0.02643242302862105
Wilder World,WILD,1.17,0.065,-0.002,-0.127,4735954.0,97124495.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0487616846810889,1.17,1.17,,0.0487616846810889
Wilder World,WILD,1.17,-0.012,0.004,-0.178,4126450.0,97738316.0,2022-03-17,coin_gecko_2022-03-17.csv,0.042219368706946,1.17,1.17,0.0,0.04549052669401745
Wonderland,TIME,196.83,0.017,0.011,-0.085,1483133.0,179963381.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0082413043795837,196.83,196.83,,0.0082413043795837
Wonderland,TIME,200.89,0.002,0.021,-0.054,1142909.0,181461291.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0062983625527055,198.86,198.86,2.8708535316173545,0.0072698334661446
World Mobile Token,WMT,0.656382,0.002,0.005,-0.005,1215991.0,153058923.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0079445939914264,0.656382,0.656382,,0.0079445939914264
World Mobile Token,WMT,0.668572,0.001,0.022,-0.0559999999999999,1060965.0,156579542.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0067758851919492,0.662477,0.662477,0.008619631662664077,0.0073602395916878005
Wrapped Bitcoin,WBTC,40820.44,0.02,0.03,0.055,443045583.0,11077637101.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0399945926157849,40820.44,40820.44,,0.0399945926157849
Wrapped Bitcoin,WBTC,40815.68,-0.001,0.0,-0.0279999999999999,257062192.0,11140930359.0,2022-03-17,coin_gecko_2022-03-17.csv,0.023073673716337,40818.06,40818.06,3.3658282784468345,0.03153413316606095
Wrapped Centrifuge,WCFG,0.486023,0.004,0.021,-0.008,1702240.0,97035126.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0175425134193158,0.486023,0.486023,,0.0175425134193158
Wrapped Centrifuge,WCFG,0.481036,-0.003,-0.01,-0.043,1727756.0,95950030.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0180068312641486,0.4835295,0.4835295,0.003526341517777287,0.0177746723417322
Wrapped NXM,WNXM,26.65,0.027,0.024,0.005,3964149.0,70945266.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0558761595171128,26.65,26.65,,0.0558761595171128
Wrapped NXM,WNXM,26.39,0.003,-0.01,-0.03,1579870.0,70593491.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0223798253581197,26.52,26.52,0.18384776310850096,0.03912799243761625
XDC Network,XDC,0.050635431946,-0.002,-0.022,0.0969999999999999,9930593.0,616292915.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0161134304131988,0.050635431946,0.050635431946,,0.0161134304131988
XDC Network,XDC,0.052299016906,0.012,0.034,-0.0559999999999999,9542402.0,644478092.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0148064024494412,0.051467224426000005,0.051467224426000005,0.0011763322062959482,0.01545991643132
XRP,XRP,0.785018,0.019,0.019,0.089,3925204682.0,37530785877.0,2022-03-16,coin_gecko_2022-03-16.csv,0.104586264057036,0.785018,0.785018,,0.104586264057036
XRP,XRP,0.796926,0.006,0.016,0.038,3642947060.0,38342363497.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0950110198680118,0.790972,0.790972,0.00842022755036943,0.0997986419625239
XSGD,XSGD,0.73676,0.004,0.004,0.006,4120965.0,179572544.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0229487476660129,0.73676,0.73676,,0.0229487476660129
XSGD,XSGD,0.737151,0.0,0.003,0.002,2206838.0,180464893.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0122286277586411,0.7369555,0.7369555,0.00027647875144396145,0.017588687712327
XYO Network,XYO,0.016347118202,0.001,0.009,-0.032,4569339.0,202482367.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0225666020587363,0.016347118202,0.016347118202,,0.0225666020587363
XYO Network,XYO,0.016424293565,-0.0,0.005,-0.055,4920583.0,204717393.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0240359791998718,0.016385705883500003,0.016385705883500003,5.4571222517832403e-05,0.02330129062930405
Xido Finance,XIDO,30.86,-0.027,-0.049,0.7659999999999999,1464061.0,893636559.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0016383181565874,30.86,30.86,,0.0016383181565874
Xido Finance,XIDO,48.68,0.047,0.5770000000000001,1.357,1489749.0,1388958494.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0010725655276492,39.769999999999996,39.769999999999996,12.60064284074428,0.0013554418421183002
Yield Guild Games,YGG,2.43,0.027,0.009,-0.057,17537941.0,212099797.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0826872125672048,2.43,2.43,,0.0826872125672048
Yield Guild Games,YGG,2.65,0.022,0.096,-0.013,32498566.0,232020727.0,2022-03-17,coin_gecko_2022-03-17.csv,0.140067512158084,2.54,2.54,0.15556349186104027,0.1113773623626444
Yoshi.exchange,YOSHI,1.34,0.038,0.135,0.244,3113291.0,173731724.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0179201065200964,1.34,1.34,,0.0179201065200964
Yoshi.exchange,YOSHI,1.4,0.001,0.05,0.28,1673418.0,183581718.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0091153847901129,1.37,1.37,0.04242640687119265,0.01351774565510465
Zcash,ZEC,148.94,0.02,0.065,0.075,276825707.0,1801878133.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1536317589575854,148.94,148.94,,0.1536317589575854
Zcash,ZEC,152.32,0.0,0.023,0.076,357248948.0,1862253242.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1918369317034058,150.63,150.63,2.3900209204105276,0.1727343453304956
Zenon,ZNN,5.35,0.011,0.025,-0.019,42667.91,257245207.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0001658647424284,5.35,5.35,,0.0001658647424284
Zenon,ZNN,5.21,0.0069999999999999,-0.026,-0.114,38130.88,257245207.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0001482277568732,5.279999999999999,5.279999999999999,0.09899494936611612,0.00015704624965080002
Zilliqa,ZIL,0.041008132304,0.033,0.032,0.047,37965285.0,571307984.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0664532722511366,0.041008132304,0.041008132304,,0.0664532722511366
Zilliqa,ZIL,0.041562864374,0.002,0.013,0.001,30167523.0,585253625.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0515460677411438,0.041285498339,0.041285498339,0.0003922548084386538,0.0589996699961402
Zipmex Token,ZMT,2.79,-0.002,0.004,-0.005,14206660.0,246790193.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0575657396564376,2.79,2.79,,0.0575657396564376
Zipmex Token,ZMT,2.84,-0.002,0.018,0.003,14507743.0,252612673.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0574307806006233,2.815,2.815,0.03535533905932725,0.05749826012853045
ZoidPay,ZPAY,0.309582,0.037,0.049,0.32,200162.0,89683955.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0022318596453512,0.309582,0.309582,,0.0022318596453512
ZoidPay,ZPAY,0.303949,-0.004,-0.018,0.212,580730.0,88904956.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0065320318025915,0.3067655,0.3067655,0.003983132498423822,0.00438194572397135
aelf,ELF,0.318783,0.018,0.016,-0.012,12922826.0,145914636.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0885642890545949,0.318783,0.318783,,0.0885642890545949
aelf,ELF,0.320715,-0.001,0.0069999999999999,-0.038,6682894.0,148069098.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0451336172791435,0.31974899999999995,0.31974899999999995,0.0013661303012524218,0.0668489531668692
agEUR,AGEUR,1.1,0.003,0.003,0.011,3811883.0,115711833.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0329428970328384,1.1,1.1,,0.0329428970328384
agEUR,AGEUR,1.11,0.003,0.011,0.005,2130541.0,115865259.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0183880916366829,1.105,1.105,0.00707106781186556,0.025665494334760647
bZx Protocol,BZRX,0.177963,0.022,0.427,0.48,16.65,74186632.0,2022-03-16,coin_gecko_2022-03-16.csv,2.2443396540767613e-07,0.177963,0.177963,,2.2443396540767613e-07
bZx Protocol,BZRX,0.062809109348,-0.7040000000000001,-0.6459999999999999,-0.4639999999999999,43.49,88971844.0,2022-03-17,coin_gecko_2022-03-17.csv,4.888063239422126e-07,0.12038605467400001,0.12038605467400001,0.0814260969600434,3.5662014467494435e-07
cDAI,CDAI,0.021895790224,-0.001,0.0,-0.0,93.89,1942222665.0,2022-03-16,coin_gecko_2022-03-16.csv,4.8341522160127823e-08,0.021895790224,0.021895790224,,4.8341522160127823e-08
cDAI,CDAI,0.021937899212,0.0,0.001,0.001,187.54,1928856560.0,2022-03-17,coin_gecko_2022-03-17.csv,9.722858811232703e-08,0.021916844718,0.021916844718,2.9775550963703164e-05,7.278505513622742e-08
cETH,CETH,53.71,-0.001,0.009,0.04,1088.54,3191011869.0,2022-03-16,coin_gecko_2022-03-16.csv,3.411269041569334e-07,53.71,53.71,,3.411269041569334e-07
cETH,CETH,56.52,0.001,0.052,0.037,4709.81,3354874341.0,2022-03-17,coin_gecko_2022-03-17.csv,1.403870762741036e-06,55.115,55.115,1.9869700551342002,8.724988334489846e-07
cUNI,CUNI,0.177688,0.001,0.008,0.0,818771.0,86960205.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0094154676843275,0.177688,0.177688,,0.0094154676843275
cUNI,CUNI,0.186789,0.002,0.02,0.013,818771.0,91378796.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0089601859057105,0.18223850000000003,0.18223850000000003,0.006435378815578758,0.009187826795019
cUSDC,CUSDC,0.022533007284,-0.001,0.001,0.001,41.83,2449140377.0,2022-03-16,coin_gecko_2022-03-16.csv,1.707946199933153e-08,0.022533007284,0.022533007284,,1.707946199933153e-08
cUSDC,CUSDC,0.022557565168,0.002,0.001,0.001,1167.72,2466484503.0,2022-03-17,coin_gecko_2022-03-17.csv,4.734349632360127e-07,0.022545286226,0.022545286226,1.7365046307992364e-05,2.452572126176721e-07
cUSDT,CUSDT,0.021768404499,0.0,0.0,0.0,8111.5,775425368.0,2022-03-16,coin_gecko_2022-03-16.csv,1.046071012729622e-05,0.021768404499,0.021768404499,,1.046071012729622e-05
cUSDT,CUSDT,0.021768404499,0.0,0.0,0.0,5320.09,775840943.0,2022-03-17,coin_gecko_2022-03-17.csv,6.857191603511443e-06,0.021768404499,0.021768404499,0.0,8.658950865403831e-06
cVault.finance,CORE,6768.4,0.016,0.031,0.004,295513.0,68514733.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0043131307247449,6768.4,6768.4,,0.0043131307247449
cVault.finance,CORE,6926.41,-0.005,0.026,0.0,42667.58,68840419.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0006198041880018,6847.405,6847.405,111.72994249528654,0.0024664674563733497
chrono.tech,TIME,118.16,0.023,0.036,-0.147,295233.0,83232136.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0035471034889696,118.16,118.16,,0.0035471034889696
chrono.tech,TIME,113.61,0.012,-0.036,-0.2339999999999999,150984.0,80595619.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0018733524461174,115.88499999999999,115.88499999999999,3.217335854398784,0.0027102279675435
dYdX,DYDX,4.64,0.0289999999999999,0.032,-0.036,95015055.0,396760804.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2394769191968872,4.64,4.64,,0.2394769191968872
dYdX,DYDX,4.8,0.0,0.034,-0.053,84542474.0,410559152.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2059203249718325,4.72,4.72,0.1131370849898477,0.22269862208435987
e-Radix,EXRD,0.122181,0.022,0.063,0.004,2588295.0,484119330.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0053463987897364,0.122181,0.122181,,0.0053463987897364
e-Radix,EXRD,0.128151,0.009,0.05,0.078,2236562.0,508057632.0,2022-03-17,coin_gecko_2022-03-17.csv,0.00440218168005,0.125166,0.125166,0.004221427483683676,0.0048742902348932
